price,latitude,longitude,host_response_rate,host_acceptance_rate,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short
1,40.64491094409573,-74.01949892970275,100.0,78.57919812357986,2,0,1,1.0,1.0,1.0,179,30,1125,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,478,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,1.7232142857142858,2.158678728344627,-0.6250072912174599,-0.4229570891387559,4.516345807263462e-17
4,40.6700764,-73.8767192,100.0,78.57919812357986,1,0,2,1.0,1.0,1.0,269,30,365,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,3342,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.12707182320442,2.158678728344627,-0.628383436552795,-0.4229570891387559,4.516345807263462e-17
0,40.6457,-73.97691,100.0,99.0,4,0,2,1.5,1.0,1.0,179,30,1125,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,2524,1058.0,111.0,0,0,0,1,1,1,0,1,0,0,1,1.1764705882352942,-2.1441096026838764,-0.6167806698771642,0.044956125606129035,0.2870828651994289
5,40.7403,-73.98599,95.0,99.0,5,0,4,1.0,1.0,4.0,298,1,1125,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,2525,2303.0,98.0,0,0,0,0,0,0,1,0,1,0,0,3.78125,1.4705137836416808,-0.6127454910992277,7.020192702464249,-0.4052561086787802
3,40.6146576,-74.0016083,100.0,98.0,1,0,2,1.0,2.0,4.0,34,30,1125,1,1,1,0,1,3,1,1,1,1,1,0,0,0,0,3976,790.0,434.0,0,1,1,0,1,1,1,1,0,0,1,1.8387096774193548,-2.1441096026838764,-0.6232666203677018,-0.33543404944848165,0.8481785295839457
4,40.8081567,-73.9548446,100.0,100.0,3,0,5,1.0,1.0,2.0,125,1,30,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,4034,203.0,95.0,0,1,0,0,1,1,1,1,0,0,1,1.941095890410959,-1.9746971573356393,-0.5941214542108065,2.545570505910178,0.47219073844932574
1,40.811585726549886,-73.95239788486762,100.0,79.0,352,0,1,0.0,4.0,1.0,339,30,180,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,1853,1455.0,1455.0,0,0,1,0,0,1,1,0,0,0,1,1.941095890410959,-0.023140601709376894,1.0494181924832247,-0.7601331228477959,0.9574152134239742
0,40.67643315115133,-73.77768088291401,100.0,100.0,4,0,2,1.5,1.0,1.0,159,30,1125,1,1,1,1,1,3,1,1,0,1,0,0,1,0,0,2636,578.0,195.0,0,1,1,0,1,1,1,1,0,0,1,1.679245283018868,-0.5293349558049528,-0.6194977817698978,-0.322623416841371,-1.1567935510212195
0,40.68934120953375,-73.73094218727162,100.0,100.0,3,0,2,1.5,1.0,1.0,339,30,90,0,1,1,1,1,3,1,1,0,1,0,0,1,0,0,1180,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,2.129032258064516,-0.023140601709376894,-0.6146257386197033,-0.4229570891387559,4.516345807263462e-17
5,40.7723353,-73.950981,100.0,96.0,0,0,2,1.0,1.0,1.0,209,31,1125,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,2144.0,2144.0,0,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-1.7167158404295995,8.474601743593935,-0.7629282037012497,-1.236875290760878
5,40.78298,-73.97977,100.0,100.0,0,0,4,1.0,1.0,2.0,212,1,365,1,1,1,1,1,3,3,1,0,1,0,1,0,0,0,257,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,1,0,0,3.109090909090909,1.5280313210270693,-0.5944305182543278,-0.4229570891387559,4.516345807263462e-17
0,40.80242,-73.93887,27.0,54.0,5,0,1,2.0,1.0,1.0,333,30,365,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,4555,4180.0,116.0,0,1,0,0,1,1,1,1,0,0,1,2.0616438356164384,-0.22963575364805291,-0.6152931156191576,-0.6214947813546177,-0.21494454299240995
0,40.67894560000001,-73.9437591,100.0,78.0,19,0,2,1.0,1.0,1.0,364,30,365,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,776,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.83495145631068,2.158678728344627,-0.5354005730680551,-0.4229570891387559,4.516345807263462e-17
1,40.76501,-73.82761,100.0,100.0,3,0,2,1.0,1.0,1.0,87,30,1125,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2580,1386.2627873819283,382.8981464979505,1,1,0,0,1,0,1,0,0,0,1,1.303482587064677,1.9841331819403063,-0.621631145882125,-0.4229570891387559,4.516345807263462e-17
5,40.72894280000001,-73.983961,100.0,96.0,0,0,2,1.0,1.0,1.0,57,31,1125,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.326219512195122,-2.1441096026838764,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
3,40.59287051919112,-74.08649408292567,100.0,100.0,0,0,2,1.0,1.0,0.0,123,1,365,1,1,1,0,1,3,3,1,0,1,0,0,0,0,1,1401,303.0,83.0,0,0,0,1,1,1,1,0,0,0,1,1.2,-0.5784303595304597,-0.6262285052953341,1.7285697137336364,0.7271874272199903
2,40.68126,-73.91374,100.0,78.57919812357986,0,0,6,1.0,3.0,3.0,362,30,1125,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,3749,3443.0,1785.0,0,1,0,0,0,0,1,0,0,0,1,1.83495145631068,1.9841331819403063,-0.6245714636645235,-0.08765273557558817,0.21883808501646537
4,40.67155,-73.94798,91.383013414363,100.0,1,0,4,1.0,2.0,3.0,179,30,1125,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,4472,2177.0,786.0,0,1,0,0,1,1,1,1,0,0,1,2.056862745098039,2.158678728344627,-0.6248378038446559,-0.6968603920744505,0.08897515049315716
0,40.80223947854531,-73.96338141940424,79.0,59.0,0,0,4,1.5,3.0,1.0,162,30,365,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,639,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,0,0,0,1,3.109090909090909,-2.1441096026838764,-0.6133076776018164,-0.4229570891387559,4.516345807263462e-17
5,40.73201839565919,-73.99762361929704,100.0,100.0,0,0,3,1.0,1.0,1.0,58,5,25,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1445,168.0,127.0,0,1,1,0,0,0,1,0,0,0,1,4.087719298245614,-0.11415280418259455,-0.6262285052953341,-0.037423597465666356,1.861010432880839
5,40.69093,-73.99425,0.0,20.0,0,0,2,1.0,1.0,1.0,334,30,365,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,3447,845.0,370.0,0,0,0,0,1,0,1,0,0,0,1,4.0,0.1261334997701445,-0.6262285052953341,-0.6985472546826521,0.8732761330329762
5,40.72397,-73.99148,98.0,88.0,3,0,2,1.0,1.0,1.0,91,1,1125,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,140.0,140.0,0,1,1,0,0,0,1,0,1,0,0,3.326219512195122,-2.1441096026838764,3.6655892713344507,-0.606019835416937,1.861010432880839
3,40.75543,-73.96763,14.0,30.0,0,0,2,1.0,0.0,1.0,365,30,365,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,1957,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.008998875140607,2.2459515015467875,-0.47520861387165797,-0.4229570891387559,4.516345807263462e-17
5,40.7855906,-73.9495843,100.0,96.0,0,0,2,1.0,1.0,1.0,106,31,1125,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.0616438356164384,-1.7664079846456588,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
0,40.69705817857777,-73.93266926194683,77.0,59.0,6,0,1,1.0,1.0,1.0,212,90,180,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,2089,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.4187604690117253,-2.1441096026838764,-0.5243623329658994,-0.4229570891387559,4.516345807263462e-17
5,40.73805,-74.00649,80.0,50.0,0,0,5,1.0,3.0,2.0,332,30,1125,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3757,1302.0,169.0,0,1,1,0,1,0,1,0,0,0,1,4.112582781456954,-0.4561653874153993,-0.6153789796403296,-0.723558106812866,1.4082622543358547
0,40.6848138,-73.9355779,100.0,64.0,20,0,2,1.0,1.0,1.0,269,30,365,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,460,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.83495145631068,2.2459515015467875,-0.5650651959968344,-0.4229570891387559,4.516345807263462e-17
4,40.7437936,-73.91095779999999,0.0,78.57919812357986,122,0,4,1.0,3.0,3.0,364,30,365,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,646,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,1,1,0,1,1.167883211678832,2.158678728344627,0.08911916828573117,-0.4229570891387559,4.516345807263462e-17
0,40.6987747,-73.8944851,30.0,20.0,4,0,5,1.0,1.0,1.0,351,30,365,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,717,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,1,1.6666666666666667,1.0241326767165448,-0.6186692609544925,-0.4229570891387559,4.516345807263462e-17
5,40.7212421037417,-73.95690909778557,98.0,88.0,3,0,2,1.0,1.0,1.0,63,1,1125,0,1,1,1,1,3,2,1,0,1,1,0,0,0,0,643,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,2.80030959752322,-2.1441096026838764,3.6655892713344507,-0.4229570891387559,4.516345807263462e-17
2,40.59762,-73.97744,100.0,100.0,1,0,4,1.0,1.0,2.0,120,30,365,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3297,1991.0,115.0,0,1,0,0,0,1,1,1,0,0,1,1.3333333333333333,-2.1441096026838764,-0.6096031300126351,0.29559891274251193,1.3810723880192493
1,40.77152,-73.95215,60.0,27.0,2,0,2,1.0,1.0,1.0,310,30,31,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,4400,3973.0,1799.0,0,1,0,0,1,1,1,1,0,0,1,2.829512893982808,-1.194873221967943,-0.6131166172164627,0.4000201188800099,0.5218677035194017
0,40.68866669744681,-73.92886222089847,100.0,100.0,4,0,2,2.0,1.0,1.0,347,30,90,0,1,1,0,1,3,1,1,0,0,1,0,0,0,0,3159,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.83495145631068,0.6750415839079044,-0.6178407401390872,-0.4229570891387559,4.516345807263462e-17
4,40.73096,-74.00095,0.0,78.57919812357986,0,0,1,1.0,1.0,1.0,173,30,365,0,1,0,0,1,0,3,1,0,0,0,1,0,0,0,762,708.0,430.0,0,1,1,0,1,0,1,0,0,0,1,4.087719298245614,1.722314862333826,-0.6266427657030368,-0.5759042343941361,0.48438302376478387
4,40.76334,-73.96301,100.0,100.0,0,0,3,1.0,1.0,1.0,299,30,270,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,3694,2524.0,2524.0,0,1,0,0,1,1,1,0,0,0,1,2.829512893982808,-1.648332838468915,0.6976461085380034,-0.7629282037012497,0.03566309489828837
0,40.8246,-73.93914,99.0,84.0,229,0,2,1.0,1.0,1.0,32,30,730,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,2334,1386.2627873819283,382.8981464979505,1,0,0,0,0,0,1,0,0,0,1,1.941095890410959,-0.6199468093118913,0.2207929054687073,-0.4229570891387559,4.516345807263462e-17
0,40.68832,-73.91896,100.0,96.0,5,0,1,1.0,1.0,0.0,357,30,60,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,1953,876.0,177.0,0,0,0,0,1,1,1,1,0,0,1,1.4187604690117253,1.5477693159295058,-0.6136360739883467,-0.6059765321894861,1.6854148702114098
1,40.79839,-73.94061,100.0,88.0,2,0,1,1.0,1.0,1.0,61,30,60,1,1,1,0,1,2,1,1,0,0,0,1,0,0,0,5015,3331.0,137.0,0,1,0,1,1,1,1,1,1,0,1,2.0616438356164384,-2.1441096026838764,-0.6254215516251626,-0.03146799249849988,0.13897534912896964
1,40.80323215338067,-73.95788141870459,100.0,94.0,31,6,1,2.0,1.0,1.0,244,30,365,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1910,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,0,0,1,1.941095890410959,-0.023140601709376894,-0.506842204480733,-0.4229570891387559,4.516345807263462e-17
5,40.729222,-74.002791,100.0,96.0,0,0,2,1.0,1.0,1.0,294,31,1125,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,0,0,1,0,1,4.112582781456954,-1.7446770554950666,8.474601743593935,-0.4229570891387559,4.516345807263462e-17
0,40.69259,-73.93214,99.0,23.0,719,0,1,1.0,1.0,1.0,365,30,365,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1242.0,1242.0,0,0,1,0,0,0,1,0,0,0,1,1.83495145631068,2.2459515015467875,2.054285085594901,-0.7573380419943421,0.051918856334005864
1,40.67836,-73.92772,93.0,98.0,1,0,2,1.0,1.0,1.0,318,30,45,0,1,1,0,1,3,1,1,1,1,1,0,0,0,0,5063,3918.0,101.0,0,1,1,0,1,1,1,1,0,0,0,1.83495145631068,-0.5873028898576004,-0.6194035800591885,1.2362806847592158,-0.38854687262370874
4,40.74787,-73.9868,100.0,95.0,11,0,6,1.0,0.0,3.0,1,1,365,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1635,951.0,124.0,0,1,1,0,1,1,1,0,0,0,1,4.008998875140607,-2.0568368294817168,-0.33899530564828595,-0.4685904266518992,0.8906229783505247
3,40.68752,-73.92381,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,1.0,141,30,30,1,1,1,0,1,0,3,1,1,1,1,0,0,0,0,3821,3746.0,385.0,0,0,1,0,1,1,1,1,0,0,1,1.83495145631068,0.1528461422083718,-0.6266427657030368,0.9033503307984132,1.1841347638530615
4,40.74701,-73.97437,98.0,100.0,42,0,2,1.0,0.0,1.0,329,1,1125,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2239,714.0,98.0,0,1,1,0,1,1,1,0,1,0,1,3.5,2.071405955142467,0.08190729248805359,9.046247902548602,-3.0648386278775757
2,40.6985,-73.92798,100.0,100.0,0,0,2,1.0,1.0,1.0,153,30,1125,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,1802,1658.0,999.0,0,1,0,0,1,1,1,1,0,0,0,1.4187604690117253,-0.023140601709376894,-0.6110237480327156,-0.7490976749848509,0.48746070462672075
1,40.66304,-73.92507,100.0,0.0,2,0,1,1.0,1.0,1.0,333,30,1125,0,0,1,0,1,3,1,1,0,1,1,0,0,0,0,3750,3439.0,1484.0,0,1,1,0,1,1,1,0,0,0,1,1.5114503816793894,-0.4561653874153993,-0.6254215516251626,-0.7162810824977567,0.5292883479954207
1,40.67942,-73.97252,100.0,100.0,3,0,2,1.5,1.0,1.0,263,30,365,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,5207,4414.0,358.0,0,1,0,0,1,1,0,1,0,0,1,2.962962962962963,-0.6108278397594972,-0.6228739271052329,-0.018456788766143862,0.4301141461016289
1,40.73252249999999,-73.8906776,67.0,100.0,0,0,4,1.0,1.0,2.0,179,30,90,0,1,1,0,1,1,3,1,0,1,0,0,1,0,0,3607,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,1,0,0,1,1.5,2.158678728344627,-0.6202831682948355,-0.4229570891387559,4.516345807263462e-17
1,40.88169064348729,-73.90691388194722,100.0,64.0,0,0,2,1.0,0.0,2.0,335,30,1125,0,1,1,0,1,1,3,1,0,1,0,0,0,1,0,3721,2930.0,208.0,0,1,0,0,1,1,1,1,0,0,1,1.1666666666666667,-0.2363139142576097,-0.6202831682948355,-0.07999101292904671,1.1857426484925653
3,40.71665,-73.989,91.383013414363,78.57919812357986,0,0,2,1.0,1.0,1.0,26,30,1125,0,1,1,0,1,0,3,1,1,1,0,1,0,0,0,4132,4090.0,1977.0,0,1,0,0,1,1,1,0,0,0,1,3.330275229357798,-2.1021427562351858,-0.6266427657030368,0.737150788514795,-0.5957408561947956
1,40.89942831152519,-73.85658766865312,56.0,100.0,2,0,2,1.0,1.0,1.0,365,30,31,0,1,1,1,1,1,3,1,0,1,0,0,0,1,0,1782,189.0,189.0,0,1,1,0,0,0,1,0,0,0,1,1.5405405405405406,2.2459515015467875,-0.6186476938092588,-0.6647165333394665,-26.190077903641654
0,40.6572086391097,-73.94558701417554,99.0,23.0,719,0,1,1.0,4.0,1.0,364,30,365,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,0,0,0,1,1.7278481012658229,2.158678728344627,2.054285085594901,-0.4229570891387559,4.516345807263462e-17
2,40.73820727720397,-73.97994035801727,100.0,44.0,0,0,2,1.0,1.0,1.0,168,30,365,0,0,1,0,1,1,3,1,0,0,0,1,0,0,0,1956,591.0,112.0,0,1,1,0,1,1,1,0,0,0,1,3.1920903954802258,-2.1441096026838764,-0.6202831682948355,-0.6590322822433983,1.2213346604475508
1,40.699,-73.90107,100.0,100.0,3,0,1,1.0,1.0,1.0,64,3,7,1,1,1,1,1,3,1,1,0,1,0,0,1,0,0,3043,1139.0,84.0,0,0,0,0,1,1,0,1,0,0,1,1.3314917127071824,-0.023140601709376894,-0.6209853360279045,1.9564506074666972,0.4667785217142863
1,40.65718,-73.73669,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,365,30,365,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,2666,967.0,446.0,0,0,0,0,1,1,1,1,0,0,1,1.9230769230769231,2.2459515015467875,-0.625897874106579,0.22535387462431508,1.5482466731604625
3,40.67094,-73.94989,100.0,0.0,0,0,3,1.0,1.0,2.0,49,30,60,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,4493,940.0,202.0,0,0,0,0,0,1,0,1,0,0,1,2.056862745098039,-0.3497538817739323,-0.6202831682948355,-0.19289240885659778,1.670051954592783
4,40.66422804276378,-73.93151006492427,91.383013414363,100.0,2,0,9,2.0,3.0,8.0,269,30,60,0,0,1,0,1,0,3,1,0,1,1,0,0,0,0,868,584.0,381.0,0,0,0,0,0,1,1,1,0,0,1,2.056862745098039,2.158678728344627,-0.6198904750323667,-0.3053175905851495,0.9309086096544801
5,40.72259061821372,-74.00018058790641,100.0,40.0,0,0,6,1.0,1.0,1.0,188,30,365,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,284,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,4.311111111111111,-2.1441096026838764,-0.5303045090413537,-0.4229570891387559,4.516345807263462e-17
3,40.85419160863757,-73.90007794424116,91.383013414363,100.0,0,0,4,1.0,0.0,2.0,364,30,365,1,1,1,0,1,0,3,1,0,1,0,0,0,1,0,861,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,0.7777777777777778,2.158678728344627,-0.6202831682948355,-0.4229570891387559,4.516345807263462e-17
1,40.76902,-73.92191,80.0,100.0,2,0,2,1.0,1.0,1.0,41,30,60,0,1,1,1,1,2,1,1,0,0,0,0,1,0,0,2280,2219.0,463.0,0,0,0,0,1,0,1,1,0,0,1,1.6785714285714286,-1.1447306810846245,-0.6245930308097573,-0.5096924050569978,0.14948843936043663
0,40.75871,-73.99139,96.0,94.0,0,0,1,1.0,0.0,1.0,243,30,175,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3455,218.0,91.0,0,1,0,0,0,1,1,1,0,0,1,3.1260744985673354,-2.1441096026838764,0.0132768682329312,-0.36310985528907386,1.861010432880839
1,40.6887,-73.75194,91.383013414363,78.57919812357986,4,0,1,1.0,1.0,1.0,365,30,365,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1962,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.3260869565217392,2.2459515015467875,-0.6190835213621951,-0.4229570891387559,4.516345807263462e-17
0,40.59537704991839,-74.0917927396507,0.0,0.0,1,0,1,1.0,1.0,1.0,364,30,365,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1137,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.2,2.158678728344627,-0.6292119573682003,-0.4229570891387559,4.516345807263462e-17
2,40.80176,-73.95927,100.0,50.0,0,0,2,1.0,1.0,1.0,324,59,365,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3303,1436.0,731.0,0,1,1,0,1,0,1,0,0,0,1,1.7234042553191489,-0.8338670054536171,-0.5884851812538292,-0.7131962505425624,0.24542815689389552
3,40.83555,-73.88589,100.0,100.0,1,0,16,1.0,1.0,3.0,90,30,1125,0,1,1,1,1,3,3,1,0,1,0,0,0,1,0,2447,1029.0,158.0,0,0,1,0,1,1,1,0,0,0,1,2.333333333333333,2.2459515015467875,-0.6232666203677018,-0.4317698205832109,-1.632036717766685
3,40.80937,-73.91925,100.0,100.0,1,0,8,2.0,3.0,5.0,153,30,100,1,1,1,0,1,3,3,1,0,1,0,0,0,1,0,1889,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,1,0,0,1,2.282051282051282,-0.11041337491153705,-0.6232666203677018,-0.4229570891387559,4.516345807263462e-17
1,40.7984371010058,-73.9608425641417,100.0,96.0,27,12,1,2.0,1.0,1.0,109,30,365,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1864,207.0,207.0,0,1,1,0,1,0,1,0,0,0,1,3.109090909090909,-2.1441096026838764,-0.49778706232503184,-0.6786919376067353,0.9555140757908706
3,40.7171771,-73.9579725,100.0,67.0,1,0,4,1.0,2.0,2.0,106,30,180,0,1,1,1,1,2,3,1,0,1,1,0,0,0,0,3371,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.80030959752322,1.1986782231208652,-0.6169070229595005,-0.4229570891387559,4.516345807263462e-17
1,40.68554,-73.91362,91.383013414363,96.0,5,0,3,1.0,1.0,2.0,90,30,30,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,2743,2216.0,387.0,0,0,1,0,1,1,1,1,0,0,1,1.4187604690117253,2.2459515015467875,-0.6089335182109562,0.5207831883693377,0.7637596357406494
3,40.78684,-73.9706,100.0,100.0,0,0,2,1.0,1.0,1.0,89,30,60,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,5282,2239.0,99.0,0,0,0,0,1,0,1,1,0,0,1,3.109090909090909,2.2288557510566163,-0.6245714636645235,-0.3022492227188123,1.5665209877047626
3,40.74156,-73.97836,0.0,0.0,0,0,2,1.0,0.0,1.0,283,30,150,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,3789,3749.0,1666.0,0,1,0,0,0,0,1,0,0,0,1,3.1920903954802258,-1.5161044397785846,-0.6266427657030368,0.29612505526268973,0.33073261268135107
3,40.67791,-74.01346,100.0,73.0,0,0,2,1.0,0.0,0.0,340,30,730,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,4730,2139.0,445.0,0,1,0,1,0,1,1,1,0,0,1,3.217391304347826,0.06413217149278319,-0.613095050071229,2.258023534504329,-0.32853778057242383
2,40.68252,-73.96543,100.0,36.0,0,0,4,1.0,1.0,1.0,212,30,180,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,5304,1770.0,219.0,0,0,0,0,1,1,1,1,0,0,1,2.597938144329897,-1.5019974683278932,-0.6135093104789316,-0.4630952121746833,1.1039219979752188
0,40.75689850551847,-73.91639938963935,0.0,78.57919812357986,1,0,1,1.0,1.0,1.0,364,30,60,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,696,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.6785714285714286,2.158678728344627,-0.628383436552795,-0.4229570891387559,4.516345807263462e-17
5,40.68401,-73.98799,100.0,70.0,0,0,4,1.0,2.0,3.0,270,30,1125,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,1865,1631.0,449.0,0,0,0,1,1,1,1,1,0,0,1,2.8392857142857144,2.2459515015467875,-0.5807670278992612,-0.6856800686606354,1.0150685715880234
5,40.7559,-73.98481,100.0,99.0,3,0,2,1.0,1.0,1.0,352,7,365,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,2455,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,4.043062200956938,1.8095876355359863,-0.5552022851841197,-0.4229570891387559,4.516345807263462e-17
0,40.75342,-73.77207,100.0,78.57919812357986,3,0,1,1.0,1.0,1.0,178,30,60,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2235,803.0,689.0,0,0,0,0,1,1,1,0,0,0,0,1.4285714285714286,2.071405955142467,-0.6228739271052329,-0.7212917420011833,1.5568322337673624
1,40.576569,-73.985207,90.0,88.0,0,0,3,1.0,1.0,2.0,163,30,90,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,2851,2812.0,382.0,0,0,0,0,1,1,1,1,0,0,1,1.6923076923076923,0.7623143571100646,-0.6003758552548265,1.253841082203794,0.3049871771337583
4,40.6834626594385,-73.92192679303639,100.0,100.0,1,0,4,1.0,1.0,2.0,92,4,25,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,4361,1820.0,82.0,0,0,0,0,1,1,0,1,0,0,1,1.83495145631068,-1.7089404949612508,-0.629626217775903,4.231503049822941,1.4101435536743454
2,40.65644419845128,-73.73484073321634,91.383013414363,100.0,0,0,3,1.0,1.0,2.0,247,30,365,1,0,0,1,1,0,3,1,0,0,0,0,1,0,0,1446,629.0,388.0,0,1,1,0,0,0,1,0,0,0,1,1.9230769230769231,-2.1441096026838764,-0.6266427657030368,0.6469565815620419,1.6426943286745548
5,40.74581,-73.95336,100.0,67.0,0,0,8,2.5,3.0,5.0,303,30,30,0,1,1,0,1,1,3,1,0,1,0,0,1,0,0,2366,2184.0,85.0,0,1,1,0,1,1,1,0,0,0,1,2.305555555555556,-1.665428588959086,-0.6266427657030368,-0.2959854694192634,1.414167705849766
1,40.70646265751272,-73.94895014121197,100.0,100.0,6,0,2,2.0,1.0,1.0,269,30,365,0,1,1,1,1,3,1,1,0,0,1,0,0,0,0,222,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.80030959752322,2.2459515015467875,-0.6127454910992277,-0.4229570891387559,4.516345807263462e-17
0,40.74938,-73.89354,95.0,69.0,213,1,2,1.0,1.0,1.0,31,30,365,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2315,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,0,0,0,1,1.0843373493975903,-0.7072195825140515,0.15731575589902014,-0.4229570891387559,4.516345807263462e-17
