latitude,longitude,host_response_rate,host_acceptance_rate,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_365,minimum_nights,maximum_nights,id,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price,availability_short,hlc_short,nor_short,rs_short
40.75866,-73.99217,80.0,95.0,0,0,2,1.0,1.0,1.0,83,30,180,11046,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1902,785.0,359.0,0,1,0,0,1,1,1,0,0,1,1,3.1260744985673354,-1.9762566678499514,-0.5925308933116882,-0.6175396472777326,0.9493679648644882
40.79853613346193,-73.94168564208185,100.0,75.0,3,4,1,2.0,1.0,1.0,158,30,365,12912,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,306,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.0616438356164384,0.41329579212128853,-0.6094019000744614,-0.42531618590484027,1.5360234056212424e-15
40.69564,-73.76985,100.0,100.0,1,0,2,1.0,2.0,2.0,266,2,20,14287,0,1,1,1,1,3,1,1,0,1,0,0,1,0,0,3237,213.0,167.0,0,1,1,0,0,0,1,1,0,0,1,1.87012987012987,1.8968551928848274,-0.6296596298560714,-0.3189568942247896,0.7201637111702228
40.76041,-73.96192,94.0,100.0,6,0,4,1.0,2.0,2.0,278,30,365,10772,0,1,1,1,1,2,3,1,0,0,0,1,0,0,0,1055,982.0,99.0,0,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-1.8454766913258478,-0.41565483060390396,-0.3703624812003942,0.24222057031062683
40.76470195003744,-73.8820256665349,100.0,83.0,0,0,2,1.0,1.0,1.0,349,30,365,11221,1,1,1,0,1,3,3,1,0,1,0,0,1,0,0,839,810.0,176.0,0,1,0,1,1,1,1,0,0,0,1,1.9732142857142856,0.8496367923458588,-0.6203182821680069,1.2621105415868485,0.6369047645664656
40.80827,-73.93874,100.0,100.0,6,0,6,1.0,2.0,3.0,224,1,14,4534,1,1,1,1,1,3,1,1,0,1,0,1,0,0,0,860,843.0,196.0,0,1,1,0,0,1,1,1,0,0,0,2.0616438356164384,-1.9387371572479553,-0.6123633819485954,-0.11257148908093266,-1.1411062098872353
40.7607614,-73.98610550000001,100.0,96.0,0,0,2,1.0,1.0,1.0,301,31,1125,5876,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,0,0,1,0,1,4.043062200956938,-1.6996303801322197,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.79387,-73.9699,75.0,100.0,1,0,1,1.0,1.0,1.0,183,30,90,13139,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1762,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,1,1,1,0,1,3.109090909090909,-2.0757540467357876,-0.6228860054407708,-0.42531618590484027,1.5360234056212424e-15
40.64993006110978,-73.95179201356233,99.0,23.0,719,0,1,1.0,4.0,1.0,364,30,365,3885,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.5114503816793894,2.1586597930195692,2.054687110418205,-0.42531618590484027,1.5360234056212424e-15
40.77199,-73.98026,100.0,96.0,0,0,2,1.0,1.0,1.0,67,31,1125,17024,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.109090909090909,-2.144140167936436,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.8505,-73.94082,91.383013414363,78.57919812357986,3,0,2,1.0,1.0,1.0,177,30,1125,17787,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2466,2393.0,1847.0,0,1,0,0,1,1,1,1,0,0,1,1.4545454545454546,1.9841233929297413,-0.6212478275709976,-0.49747387740860505,1.554587146376283
40.81516,-73.91584,100.0,100.0,2,0,2,1.0,1.0,1.6037022802972072,89,1,365,15200,0,1,1,1,1,3,1,1,0,1,0,0,0,1,0,257,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,0,2.282051282051282,1.2093495766566806,-0.6262833415591365,-0.42531618590484027,1.5360234056212424e-15
40.81798,-73.94235,91.383013414363,78.57919812357986,2,0,2,1.0,1.0,1.0,180,30,1125,17813,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,2408,2401.0,879.0,0,1,1,0,1,1,1,1,0,0,1,1.941095890410959,2.2459279930644835,-0.6199245235666366,-0.1982020653037807,0.6742436713735556
40.79626,-73.94964,20.0,67.0,1,0,1,1.5,1.0,1.0,222,30,365,21032,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,2842,966.0,333.0,0,0,0,1,1,1,1,0,1,0,1,2.0616438356164384,-1.1275937586721176,-0.6280004041648677,-0.7046737966631964,1.2408976921269212
40.79559406174998,-73.9341321160995,100.0,100.0,4,0,1,1.0,1.0,1.0,153,30,365,11954,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,1939,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,0,0,1,2.0616438356164384,-0.11031340814819567,-0.6195307649652665,-0.42531618590484027,1.5360234056212424e-15
40.67574,-73.94092,91.383013414363,78.57919812357986,0,0,6,1.0,2.0,2.0,365,90,365,7697,0,1,1,0,1,0,3,0,0,1,1,0,0,0,0,3676,2643.0,1722.0,0,1,1,0,1,1,1,1,0,0,1,2.056862745098039,2.2459279930644835,-0.6266771001605067,-0.13178707766631223,1.2805814560942825
40.72107,-73.99284,96.0,97.0,0,0,2,1.0,1.0,1.0,312,30,365,11207,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1917,931.0,261.0,0,1,1,0,1,0,1,0,0,0,1,3.330275229357798,-1.337448133780223,-0.5694477382280089,-0.5343018802071132,0.36646033306452863
40.69484,-73.99689,100.0,0.0,0,0,2,1.0,2.0,2.0,123,30,1125,13267,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,4451,3345.0,765.0,0,1,0,0,1,1,1,1,0,0,1,4.0,-1.3025944390537485,-0.6266771001605067,0.14221686797743444,1.0972684258661072
40.69178,-73.92573,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,362,30,1125,8092,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,3657,3409.0,1868.0,0,1,0,0,0,0,1,0,0,0,1,1.4187604690117253,1.9841233929297413,-0.6292448234332705,-0.5779303127812668,0.3280152260913172
40.77732,-73.94494,80.0,100.0,0,0,6,2.0,3.0,3.0,181,30,365,19844,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,1258,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-0.5819723833910433,-0.47627622210500303,-0.42531618590484027,1.5360234056212424e-15
40.80682,-73.95444,91.383013414363,78.57919812357986,0,0,4,1.0,1.0,2.0,90,30,1125,2107,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,4057,2086.0,430.0,0,1,0,0,1,1,1,1,0,0,1,1.941095890410959,2.2459279930644835,-0.6266771001605067,0.6905649878804087,1.4716400759559827
40.70462417602539,-74.01026916503906,100.0,96.0,8,0,4,1.0,1.0,2.0,217,1,28,10194,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1818,450.0,271.0,0,1,1,0,0,0,1,0,0,0,0,4.289962825278811,0.9402314423924447,-0.6060256117775263,-0.48865182511155353,0.19147562766137738
40.66375750276712,-73.90189241237202,100.0,100.0,2,0,2,1.0,3.0,3.0,269,30,365,17645,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,2543,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,1.7457627118644068,2.1586597930195692,-0.6262833415591365,-0.42531618590484027,1.5360234056212424e-15
40.6551769,-73.9743187,100.0,100.0,1,0,2,1.0,1.0,2.0,270,30,365,6935,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4765,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.862068965517241,2.2459279930644835,-0.6287153009074238,-0.42531618590484027,1.5360234056212424e-15
40.69919,-73.91099,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,88,30,90,14153,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2691,1155.0,1078.0,0,1,1,0,1,1,1,1,0,0,1,1.4187604690117253,2.0713915929746554,-0.6284152105876686,-0.7191042831500765,1.8609766287657916
40.7474157973413,-73.98883259420833,100.0,100.0,61,0,8,1.0,1.0,5.0,148,1,365,11202,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1292,664.0,101.0,0,1,1,0,1,0,1,0,0,0,1,4.008998875140607,0.21009431701652667,-0.4241786870803649,0.37461197783548256,-1.8960629750134228
40.68664,-73.9481,100.0,92.0,2,0,2,1.0,1.0,1.0,227,4,30,15531,0,1,1,0,1,3,1,1,1,1,1,0,0,0,0,3754,101.0,81.0,0,1,0,0,0,0,1,0,0,0,1,1.83495145631068,-0.3537002097304755,-0.618680104298234,0.8390636758201916,1.2575830105655006
40.7026103,-73.9046224,100.0,73.0,5,0,2,2.0,1.0,1.0,260,30,365,16475,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,419,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.3314917127071824,1.460514192660257,-0.6149100573999285,-0.42531618590484027,1.5360234056212424e-15
40.65932,-73.95172,99.0,23.0,719,0,1,2.0,1.0,1.0,365,30,365,258,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,1,1.7278481012658229,2.2459279930644835,2.054687110418205,-0.42531618590484027,1.5360234056212424e-15
40.704903,-74.006416,99.0,99.0,0,0,4,1.0,1.0,1.0,260,1,1125,7911,1,1,1,1,1,3,3,1,0,0,0,1,0,0,0,1185,1116.0,119.0,0,1,1,0,1,1,1,0,0,0,1,4.289962825278811,1.373245992615343,-0.5376536482655101,0.22966384351128785,-0.26283599620440135
40.81141025998704,-73.93958524086172,91.383013414363,78.57919812357986,1,0,3,1.0,1.0,1.0,365,30,365,3680,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,3036,1386.2627873819283,382.8981464979505,1,1,0,0,0,0,1,0,0,0,1,1.941095890410959,2.2459279930644835,-0.6292448234332705,-0.42531618590484027,1.5360234056212424e-15
40.719364166259766,-73.98511505126953,100.0,82.0,0,0,3,1.0,1.0,1.0,336,30,365,2321,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,1386.2627873819283,382.8981464979505,1,0,1,0,1,1,1,1,0,0,1,3.330275229357798,-0.19758160819310977,0.8031174951471458,-0.42531618590484027,1.5360234056212424e-15
40.80243,-73.96719,91.383013414363,78.57919812357986,2,0,2,1.0,1.0,1.0,187,30,1125,21467,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,3284,3163.0,3163.0,0,1,1,0,0,0,1,0,0,0,1,3.109090909090909,-2.144140167936436,-0.6258685351363354,-0.7635044983833438,1.8609766287657916
40.76143,-73.99409,95.0,42.0,0,0,4,1.0,1.0,2.0,354,30,1125,8361,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1410,1302.0,106.0,0,1,1,0,1,1,1,0,0,0,1,3.1260744985673354,1.285977792570429,-0.34732592046075833,-0.4186590787485061,0.3341401823109711
40.709403191019845,-73.89640810047209,100.0,58.0,11,0,2,0.0,1.0,0.0,207,30,365,3489,0,1,1,0,1,3,1,1,0,1,0,0,1,0,0,1458,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,1,1.3314917127071824,2.0713915929746554,-0.591748682658712,-0.42531618590484027,1.5360234056212424e-15
40.67378,-73.92178,70.0,89.0,1,0,2,2.0,1.0,1.0,54,30,1125,18615,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,3189,972.0,120.0,0,1,0,1,0,1,0,1,0,0,1,2.056862745098039,-1.8083731677634671,-0.6283004944846228,-0.1463490978966303,1.0988924715670376
40.77,-73.98732,100.0,100.0,0,0,4,1.0,2.0,2.0,154,30,365,6192,1,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1904,1446.0,106.0,0,1,1,0,0,0,1,0,0,0,1,3.109090909090909,-0.02304520810328163,-0.6071858397602065,-0.4014809578750198,-0.57578466501722
40.73362725766837,-73.98789084209594,100.0,99.0,16,0,2,1.0,1.0,1.0,23,1,29,8626,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,1249,482.0,98.0,0,1,0,0,1,0,1,0,0,0,0,2.67816091954023,-1.9713893163907108,-0.5006354573780447,0.7786680849993108,-0.32715335180077326
40.795976964739474,-73.94433421529195,100.0,100.0,0,0,4,1.0,2.0,2.0,339,30,180,7507,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,914,90.0,90.0,0,0,1,0,1,1,1,1,0,0,1,2.0616438356164384,-0.02304520810328163,-0.562810835463194,-0.23485530550384626,1.8609766287657916
40.65958,-73.97883,100.0,60.0,1,0,9,2.0,3.0,4.0,277,30,365,4678,0,1,1,0,1,2,3,1,0,0,1,0,0,0,0,1249,969.0,294.0,0,0,0,0,1,1,1,1,0,0,1,2.862068965517241,-2.1099471073361116,-0.6097535630329702,0.16723374043419809,0.31490876627900255
40.7496,-73.9783,40.0,99.0,35,0,2,1.0,1.0,1.0,308,30,365,19547,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,2262,717.0,680.0,0,1,1,0,0,0,1,0,0,0,0,3.5,-1.5053316338667075,-0.4683991928006558,-0.7162892541407675,-15.608329589356478
40.71901413009839,-73.98989974641185,97.0,97.0,5,0,1,1.0,1.0,1.0,187,1,365,17545,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1357,394.0,115.0,0,1,1,0,0,0,1,0,0,0,1,3.330275229357798,-1.6736061071115413,-0.6093808522530306,0.3248145652233384,-0.4171870287080213
40.791371949864,-73.97607960147506,100.0,98.0,0,0,2,1.0,1.0,1.0,315,30,365,10241,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,3400,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.109090909090909,-0.6011223886927646,-0.509107304677253,-0.42531618590484027,1.5360234056212424e-15
40.82469,-73.91286,98.0,100.0,2,0,2,1.0,3.0,1.0,34,1,90,14668,1,1,1,1,1,3,1,1,0,1,0,0,0,1,0,917,863.0,86.0,0,0,1,0,1,1,1,1,0,0,1,1.5555555555555556,-1.2981430746341236,-0.6246241158679326,1.97984562530581,0.6722187024311452
40.80172152774229,-73.96556345608471,100.0,100.0,0,0,4,1.0,2.0,2.0,352,30,365,7967,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,1861,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.109090909090909,1.198709592525515,-0.5749769433749068,-0.42531618590484027,1.5360234056212424e-15
40.75811445132516,-73.99520196652244,100.0,78.57919812357986,0,0,6,2.0,2.0,0.0,151,30,90,19322,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,510,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,3.1260744985673354,-2.0928505770359496,-0.6238441133145636,-0.42531618590484027,1.5360234056212424e-15
40.70273353434613,-73.77941775183224,91.383013414363,78.57919812357986,0,0,6,1.0,2.0,4.0,99,2,28,17259,0,1,1,0,1,0,3,1,0,1,0,0,1,0,0,861,854.0,83.0,0,0,0,0,1,1,1,0,0,0,1,1.679245283018868,-1.1608815380597572,-0.6262622937377058,3.3019952174659353,0.30731185684888446
40.79593,-73.94408,100.0,100.0,0,0,4,1.0,2.0,2.0,364,30,182,6411,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,914,770.0,131.0,0,0,1,0,1,1,1,1,0,0,1,2.0616438356164384,2.1586597930195692,-0.562810835463194,-0.6147583155797749,-11.461019072787225
40.6479398,-73.93063190000001,100.0,92.0,0,0,4,1.0,1.0,1.0,214,30,365,90,0,1,1,1,1,3,3,1,0,0,1,0,0,0,0,1989,333.0,333.0,0,1,1,0,0,0,1,0,0,0,1,1.5114503816793894,-1.4633607588450863,-0.6247884422632113,-0.7101690654364089,1.8609766287657916
40.76089,-73.95961,96.0,42.0,0,0,2,1.0,1.0,2.0,365,30,1125,3218,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1950,1363.0,345.0,0,1,1,0,1,1,1,0,1,0,1,2.829512893982808,2.2459279930644835,-0.3885678475920727,-0.6159407608193647,0.7026124410008181
40.76382904736354,-73.97333966615928,100.0,63.0,0,0,4,1.0,1.0,1.0,334,30,45,18773,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3336,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,0,0,1,4.008998875140607,0.7636415673010575,-0.5810576297005889,-0.42531618590484027,1.5360234056212424e-15
40.7419438,-73.994993,100.0,96.0,0,0,2,1.0,1.0,1.0,314,31,1125,19034,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,3.5669781931464173,-1.253506383736981,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.7556127046394,-73.98297572034913,80.0,100.0,0,0,4,1.0,2.0,2.0,201,30,365,13894,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,1258,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,1,0,1,4.008998875140607,-0.02304520810328163,-0.47627622210500303,-0.42531618590484027,1.5360234056212424e-15
40.76847359939204,-73.89122423301657,91.383013414363,0.0,1,0,2,1.0,1.0,1.0,365,30,365,224,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1613,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,0,0,0,0,1,1.825,2.2459279930644835,-0.6292448234332705,-0.42531618590484027,1.5360234056212424e-15
40.67102,-73.95234,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,83,30,1125,5032,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,2608,1386.2627873819283,382.8981464979505,1,0,1,0,0,0,1,0,0,0,1,2.056862745098039,1.6350505927500851,-0.6292448234332705,-0.42531618590484027,1.5360234056212424e-15
40.63739,-73.9363578,100.0,99.0,1,0,2,1.0,0.0,1.0,293,2,1125,12343,0,1,1,1,1,3,1,1,1,1,1,0,0,0,0,1476,364.0,98.0,0,0,1,0,0,0,1,0,0,0,1,1.5114503816793894,-0.7911661243729987,-0.6296596298560714,2.457704808277985,0.2001252447020915
40.7625,-73.98161,0.0,78.57919812357986,0,0,6,2.0,2.0,3.0,364,90,1125,11395,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,3196,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,1,0,1,4.043062200956938,2.1586597930195692,-0.6266771001605067,-0.42531618590484027,1.5360234056212424e-15
40.74905,-73.9831,100.0,83.0,0,0,4,1.0,2.0,0.0,125,60,1125,3256,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3793,3646.0,924.0,0,1,1,0,1,0,1,0,0,0,1,4.008998875140607,-2.144140167936436,-0.5538264572834029,-0.6305734311743528,-1.3555408230699053
40.77757259610649,-73.95491389593148,100.0,100.0,0,0,2,1.0,1.0,1.0,232,31,1125,21291,0,1,1,1,1,1,3,1,0,1,0,1,0,0,0,646,601.0,311.0,0,0,0,1,1,0,0,1,0,0,1,2.829512893982808,1.6113261763278452,-0.6266771001605067,-0.09611034593237719,1.1164532094694255
40.76345664280979,-73.99675575532709,94.0,87.0,0,0,4,1.0,1.0,2.0,295,1,1125,1928,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,675,1386.2627873819283,382.8981464979505,1,1,1,0,1,0,1,0,1,0,0,3.1260744985673354,-0.13320585049120434,0.9929811526217032,-0.42531618590484027,1.5360234056212424e-15
40.764505,-73.9586722,100.0,95.0,1,0,1,1.0,1.0,1.0,220,30,120,12702,0,1,1,1,1,2,1,1,0,1,0,1,0,0,0,2955,1386.2627873819283,382.8981464979505,1,0,0,0,1,1,0,0,0,0,1,2.829512893982808,0.6751003922560306,-0.6288300170104696,-0.42531618590484027,1.5360234056212424e-15
40.65393,-73.91767,92.0,98.0,0,0,4,1.0,2.0,2.0,30,2,60,4271,1,1,1,0,1,3,3,1,0,1,1,0,0,0,0,3292,978.0,98.0,0,1,0,0,1,1,1,1,0,0,1,1.5114503816793894,-1.5361982444653601,-0.6203182821680069,1.010765200290115,0.6095190032522291
40.66616,-73.97946,100.0,89.0,0,0,2,1.0,0.0,1.0,126,30,1125,12613,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,2463,1795.0,377.0,0,1,1,0,1,1,1,1,0,0,1,3.194690265486725,-1.2888243587552584,-0.62218488762336,0.9487633682758048,1.32026993277862
40.76083511234803,-73.99186882176149,96.0,94.0,0,0,1,1.0,0.0,1.0,208,30,175,5950,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3455,1386.2627873819283,382.8981464979505,1,1,0,0,0,1,1,0,0,0,0,3.1260744985673354,-1.9696037678466078,0.013167389100768893,-0.42531618590484027,1.5360234056212424e-15
40.7503612,-73.98549,100.0,92.0,10,0,2,1.0,1.0,1.6037022802972072,108,1,365,14092,1,1,1,1,1,3,1,1,0,1,0,1,0,0,0,370,245.0,245.0,0,1,1,0,0,0,1,0,1,0,0,4.008998875140607,1.9421525179081203,-0.5984434223380545,-0.6934810752486634,-5.0358027518030095
40.84345,-73.91231,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,246,30,365,12027,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,3028,2687.0,392.0,0,1,1,0,1,1,1,1,0,0,1,1.75,-2.144140167936436,-0.6287153009074238,0.8158627428761978,0.45709070396888146
40.7742736,-73.9646597,100.0,96.0,0,0,6,2.0,3.0,3.0,307,30,1125,18075,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,2.829512893982808,-1.502005183865036,8.474164642096387,-0.42531618590484027,1.5360234056212424e-15
40.65007924933183,-73.96123557583807,99.0,23.0,719,0,1,1.0,4.0,1.0,307,30,365,1512,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,4488,1386.2627873819283,382.8981464979505,1,0,1,0,1,0,1,0,0,0,1,1.5,-1.5473025088883288,2.054687110418205,-0.42531618590484027,1.5360234056212424e-15
40.65062,-73.95227,100.0,99.0,2,0,2,1.0,1.0,1.0,13,1,75,15308,1,1,1,1,1,3,1,1,0,1,1,0,0,0,0,2950,2274.0,96.0,0,1,0,0,1,1,1,1,0,0,1,1.5114503816793894,-1.999590111113842,-0.6258685351363354,5.355123440645015,0.5238659335354606
40.63698,-74.026,100.0,78.57919812357986,0,0,5,1.0,1.0,2.0,270,30,1125,1251,0,1,1,0,1,2,3,1,0,1,1,0,0,0,0,2902,2889.0,440.0,0,1,0,1,1,1,1,1,0,0,1,1.5357142857142858,2.2459279930644835,-0.6266771001605067,0.9325222611162215,1.3243565525173147
40.74599937113557,-73.9763904735446,91.383013414363,0.0,1,0,2,1.0,1.0,1.0,365,30,365,12749,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,720,693.0,357.0,0,1,0,0,1,0,1,0,0,0,1,3.5,2.2459279930644835,-0.6292448234332705,0.2251978624054377,1.079957739607005
40.69589,-73.91444,100.0,50.0,0,0,2,1.0,0.0,2.0,92,30,1125,5322,1,0,1,0,1,3,3,1,0,1,1,0,0,0,0,4828,1521.0,198.0,0,1,0,1,0,1,1,1,0,0,1,1.4187604690117253,-2.1099471073361116,-0.6262622937377058,-0.546085824241441,0.45029618644941277
40.78793,-73.97028,92.0,86.0,0,0,2,1.0,0.0,1.0,299,30,275,17451,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4522,1386.2627873819283,382.8981464979505,1,1,1,0,1,1,1,0,0,0,1,3.109090909090909,2.1586597930195692,-0.03774716593410915,-0.42531618590484027,1.5360234056212424e-15
40.72821,-73.8011,91.383013414363,78.57919812357986,0,0,2,1.0,0.0,1.0,340,30,30,3419,0,1,1,1,1,0,3,1,0,1,0,0,1,0,0,2624,2620.0,798.0,0,1,0,0,0,1,1,1,0,0,0,1.303482587064677,0.06422299194163232,-0.6266771001605067,1.1039692360335804,1.1205840820405173
40.7461,-73.9885,100.0,100.0,61,0,4,0.0,1.0,2.0,146,1,365,10296,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,1292,1021.0,140.0,0,1,1,0,1,1,1,0,0,0,1,4.008998875140607,0.03555791692669859,-0.4241786870803649,0.16534416786218806,-1.8438263753029476
40.75067310406144,-73.97147713441201,95.0,99.0,29,0,2,1.0,1.0,1.0,308,1,365,1046,1,1,1,1,1,3,1,1,0,1,0,1,0,0,0,528,400.0,90.0,0,1,1,0,0,0,1,0,0,0,0,4.008998875140607,0.027560469300133436,-0.5337644221704427,2.29447308028853,0.866496600976884
40.821,-73.94412,91.383013414363,78.57919812357986,1,0,2,1.0,1.0,1.0,365,180,365,9139,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,88,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.941095890410959,2.2459279930644835,-0.6296596298560714,-0.42531618590484027,1.5360234056212424e-15
40.75358,-73.94086,100.0,78.57919812357986,0,0,4,1.0,2.0,2.0,161,90,365,457,0,1,1,0,1,2,3,1,0,1,0,0,1,0,0,3146,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.305555555555556,1.6350505927500851,-0.6266771001605067,-0.42531618590484027,1.5360234056212424e-15
40.67502,-73.87446,50.0,0.0,0,0,3,1.0,2.0,2.0,93,30,180,20406,0,1,0,0,1,1,3,1,0,1,1,0,0,0,0,1380,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,2.12707182320442,-2.0928505770359496,-0.6266771001605067,-0.42531618590484027,1.5360234056212424e-15
40.65956,-73.94186,100.0,92.0,0,0,4,2.0,2.0,2.0,365,30,730,819,0,1,1,0,1,3,3,1,0,0,1,0,0,0,0,3390,1386.2627873819283,382.8981464979505,1,1,1,0,0,0,1,0,0,0,1,1.7278481012658229,2.2459279930644835,-0.6194886693224051,-0.42531618590484027,1.5360234056212424e-15
40.75165029009799,-73.99692652423691,100.0,97.0,32,0,2,1.0,1.0,1.0,289,30,365,7499,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,563,1386.2627873819283,382.8981464979505,1,1,0,0,1,1,1,0,0,0,0,3.5669781931464173,-1.2328387563486123,-0.521976331588434,-0.42531618590484027,1.5360234056212424e-15
40.68741,-73.93028,0.0,0.0,1,0,1,2.5,2.0,1.0,152,30,365,8040,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,3937,801.0,801.0,0,1,0,0,1,0,1,0,0,0,1,1.83495145631068,-0.11031340814819567,-0.6267559848964649,-0.755160503289471,-0.8920487014494434
40.74292,-73.92048,100.0,100.0,1,0,1,1.0,2.0,1.0,338,30,60,12272,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,4640,849.0,448.0,0,1,1,0,1,0,1,0,0,0,1,1.7757009345794392,-0.11031340814819567,-0.6275855977420668,-0.5414360275943048,1.7314078957367742
