price,latitude,longitude,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,accommodates,bathrooms,bedrooms,beds,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_is_superhost,host_identity_verified,host_has_profile_pic,instant_bookable,has_availability,host_response_time,room_type,phone,work_email,email,brooklyn,manhattan,queens,bronx,staten_island,host_since_days_since,first_review_days_since,last_review_days_since,no_review,air_conditioning,tv,streaming_services,refrigerator,microwave,wifi,parking,gym,water_view,kitchen,neighbourhood_price
0,40.67281,-73.98721,9.0,5.0,29.0,93.0,28,1,27,0,1,1.0,1.0,1.0,20,50,80,355,30,540,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1713,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,2.7142857142857144
1,40.71215,-73.81692,91.2799962938942,78.69644493311343,2.0,2.0,2,0,2,0,2,1.0,1.0,1.0,30,60,90,365,30,1125,57,0,0,4.77,4.7,4.75,4.82,4.84,4.45,4.71,0.39,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,4634,4519.0,2878.0,0,1,0,0,0,0,1,0,0,0,1,1.5
4,40.72854369635891,-73.98363285952453,100.0,100.0,1.0,2.0,1,1,0,0,2,1.0,1.0,2.0,4,25,55,234,30,365,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06,0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,3040,543.0,543.0,0,0,1,0,1,0,1,1,0,0,1,3.291512915129151
0,40.68106,-73.94969,64.0,100.0,4.0,4.0,4,0,4,0,1,1.0,1.0,1.0,11,18,18,264,30,120,28,2,0,4.86,4.96,4.93,4.96,4.93,4.71,4.79,0.47,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1973,1854.0,310.0,0,0,1,0,1,1,1,1,0,0,1,1.8409785932721712
5,40.74677,-73.98908,100.0,70.0,4396.0,5212.0,330,330,0,0,2,1.0,1.0,1.0,28,58,88,363,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,1003,1385.667299530936,382.2577618941255,1,1,0,0,1,0,1,0,1,0,0,3.9859154929577465
3,40.71397,-73.94185,67.0,100.0,2.0,3.0,2,2,0,0,4,1.0,2.0,2.0,8,28,58,154,30,100,171,0,0,4.5,4.63,4.52,4.96,4.87,4.83,4.5,2.26,0,1,1,0,1,3,3,1,0,1,1,0,0,0,0,2417,2346.0,447.0,0,1,0,0,1,0,1,1,0,0,1,2.7847358121330723
3,40.71889,-74.00287,100.0,99.0,17.0,23.0,17,12,5,0,2,1.0,1.0,1.0,11,41,71,346,1,365,165,84,1,4.61,4.69,4.62,4.78,4.73,4.6,4.56,6.63,0,1,1,1,1,3,1,1,0,1,0,1,0,0,0,857,826.0,105.0,0,1,0,1,0,0,1,0,0,0,0,4.5
0,40.79333,-73.94509,40.0,39.0,1.0,7.0,1,0,1,0,1,1.0,1.0,1.0,0,3,26,301,30,1125,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,5120,820.0,141.0,0,1,0,1,1,1,1,0,0,0,1,2.0129310344827585
3,40.822473828082224,-73.95396521259741,100.0,88.0,2.0,2.0,2,0,2,0,2,1.0,1.0,1.0,2,21,36,296,2,365,9,8,3,4.89,4.89,4.67,4.89,5.0,4.44,4.56,0.1,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,3260,2670.0,95.0,0,1,0,0,1,1,1,0,0,1,1,1.9365351629502572
1,40.67502652622024,-73.88444684898838,100.0,94.0,2.0,4.0,2,0,2,0,1,1.0,1.0,1.0,1,18,48,323,2,29,42,18,1,4.83,4.79,4.76,4.83,4.93,4.48,4.79,1.17,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,1401,1156.0,103.0,0,1,0,1,1,1,1,1,0,0,1,2.1020408163265305
2,40.75341,-73.90115,100.0,78.69644493311343,2.0,6.0,1,0,1,0,3,1.0,1.0,3.0,0,0,0,215,30,365,76,6,0,4.87,4.86,4.96,4.95,4.91,4.74,4.87,1.1,0,1,1,0,1,3,1,1,1,1,0,0,1,0,0,2696,2154.0,356.0,0,1,0,0,1,1,1,1,0,0,1,1.1596638655462186
0,40.67894560000001,-73.9437591,100.0,78.0,24.0,28.0,24,5,19,0,2,1.0,0.0,0.0,29,59,89,364,30,365,1,0,0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,0.06,0,1,1,0,1,3,1,1,0,1,1,0,0,0,0,776,597.0,597.0,0,1,1,0,0,0,1,0,0,0,1,1.8409785932721712
0,40.69921,-73.92159,100.0,78.69644493311343,1.0,3.0,1,0,1,0,2,1.0,1.0,1.0,20,42,63,292,30,30,19,0,0,4.84,4.74,4.58,4.79,5.0,4.84,4.79,0.31,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2657,1892.0,1058.0,0,0,1,0,1,1,1,1,0,0,1,1.4621848739495797
2,40.7798,-73.9503,100.0,33.0,1.0,1.0,1,1,0,0,2,1.0,0.0,1.0,5,6,33,308,30,100,3,0,0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,0.05,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3216,1946.0,1577.0,0,1,1,0,0,0,1,0,0,0,1,2.825
3,40.617442514382944,-74.03750342368497,91.2799962938942,0.0,2.0,2.0,2,2,0,0,5,1.0,2.0,3.0,28,58,88,88,30,60,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,2238,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,1,0,0,1,2.7719298245614037
1,40.63442,-74.08708,90.0,58.0,7.0,7.0,3,3,0,0,2,1.0,1.0,1.0,0,2,32,92,30,90,24,1,0,4.71,4.79,4.88,4.88,4.71,4.58,4.71,0.58,0,1,1,0,1,2,3,1,0,1,0,0,0,0,1,2028,1323.0,255.0,0,1,0,0,1,1,0,0,0,0,1,1.85
5,40.7608538128648,-73.98555115879802,98.0,88.0,2950.0,5154.0,243,3,3,0,8,2.0,2.0,4.0,30,60,90,355,1,1125,6,6,1,5.0,5.0,5.0,4.83,4.83,5.0,4.5,0.63,0,1,1,1,1,3,2,1,0,1,0,1,0,0,0,643,364.0,105.0,0,1,1,0,0,0,1,0,1,0,0,4.108433734939759
3,40.66981,-73.92083,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,4,1.0,1.0,2.0,29,59,89,364,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,0,3,1,0,1,1,0,0,0,0,1732,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.1127450980392157
2,40.73275,-74.00549,100.0,75.0,6.0,7.0,6,6,0,0,2,1.0,1.0,2.0,0,0,0,247,30,365,50,1,0,4.7,4.7,4.76,4.82,4.82,4.94,4.7,0.75,0,1,1,0,1,2,3,1,0,0,0,1,0,0,0,3573,2084.0,431.0,0,0,1,0,1,1,1,1,0,0,1,4.082644628099174
5,40.71046,-74.0105,100.0,100.0,2.0,7.0,2,2,0,0,2,1.0,0.0,1.0,22,51,81,215,1,365,14,14,0,4.79,4.71,4.93,4.93,4.86,4.93,4.86,3.56,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,261,197.0,125.0,0,1,0,0,1,1,1,0,1,0,0,4.306976744186047
3,40.65918,-73.89753,91.2799962938942,78.69644493311343,1.0,2.0,1,0,1,0,2,1.0,1.0,1.0,27,57,87,267,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,568,1385.667299530936,382.2577618941255,1,0,1,0,1,1,1,1,0,0,1,2.1020408163265305
0,40.84173,-73.90677,100.0,95.0,23.0,30.0,15,1,14,0,1,1.0,1.0,0.0,0,2,32,307,30,365,9,2,0,4.89,4.67,4.44,4.89,4.78,4.56,4.67,0.23,0,1,1,0,1,3,1,1,0,1,0,0,0,1,0,1995,1274.0,353.0,0,0,0,0,1,1,1,1,0,0,1,1.6111111111111112
4,40.73478927712448,-74.00745939388531,100.0,100.0,1.0,2.0,1,1,0,0,2,1.0,1.0,2.0,2,2,2,150,2,1125,385,25,2,4.98,4.98,4.96,4.99,4.98,5.0,4.91,3.81,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4063,3113.0,96.0,0,1,0,0,1,1,1,1,0,0,1,4.082644628099174
4,40.68687,-73.98706,100.0,100.0,4.0,7.0,4,4,0,0,4,1.0,0.0,2.0,23,53,83,173,30,365,187,0,0,4.97,4.97,4.96,4.95,4.92,4.97,4.82,2.98,1,1,0,0,1,2,3,1,0,1,1,0,0,0,0,579,1961.0,450.0,0,1,1,0,1,1,1,1,0,0,1,3.7
0,40.7686,-73.92505,94.0,87.0,9.0,11.0,9,0,9,0,2,1.0,1.0,1.0,19,49,79,354,30,1125,145,0,0,4.73,4.85,4.79,4.89,4.84,4.78,4.79,1.36,1,1,1,0,1,2,1,1,0,1,0,0,1,0,0,3343,3283.0,462.0,0,1,0,0,1,1,1,1,0,0,1,1.6768292682926829
1,40.6630212635662,-73.93437213219238,100.0,100.0,6.0,6.0,6,4,2,0,2,1.5,1.0,1.0,29,59,89,269,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,1,1,1,1,1,2,1,1,0,1,1,0,0,0,0,3251,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,1.515
0,40.7026103,-73.9046224,100.0,73.0,5.0,8.0,5,0,5,0,2,2.0,1.0,1.0,19,49,79,259,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,0,0,0,1,0,0,419,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.2307692307692308
1,40.71636773261799,-73.9902107377445,100.0,98.0,12.0,19.0,12,2,10,0,1,2.0,1.0,1.0,0,30,60,239,30,365,1,1,0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,0.17,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1938,259.0,259.0,0,1,0,0,1,0,1,0,0,0,1,3.130841121495327
1,40.73728,-73.924853,100.0,99.0,3.0,9.0,1,0,1,0,2,1.0,1.0,1.0,0,0,1,219,7,30,73,36,2,4.99,4.99,4.81,4.99,4.99,4.85,4.96,0.9,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,4493,2526.0,96.0,0,0,0,0,0,1,1,1,0,0,1,1.7613636363636365
4,40.71712,-73.99036,100.0,100.0,42.0,57.0,41,37,4,0,3,1.0,1.0,1.0,0,3,31,31,30,365,3,2,0,4.0,3.67,4.67,3.67,3.67,3.0,3.33,0.23,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,994,476.0,249.0,0,1,1,0,1,0,1,0,0,0,1,3.368715083798883
5,40.72421920000001,-74.0034696,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,188,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,0,0,1,4.25
5,40.76136,-73.98377,100.0,100.0,2.0,8.0,2,2,0,0,2,1.0,1.0,1.0,21,43,56,303,1,365,192,192,43,4.52,4.59,4.64,4.62,4.54,4.86,4.38,28.24,0,1,1,1,1,3,3,1,0,1,0,1,0,0,0,686,283.0,87.0,0,1,0,0,0,0,1,0,0,0,0,4.108433734939759
0,40.770729064941406,-73.96173858642578,99.0,71.0,170.0,345.0,130,130,0,0,2,1.0,1.0,1.0,0,29,59,334,30,1125,10,3,1,4.8,4.8,4.1,4.8,5.0,5.0,4.4,0.3,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,3188,1068.0,84.0,0,1,1,0,0,0,1,0,0,0,1,2.825
3,40.8198514,-73.9155044,100.0,100.0,1.0,1.0,1,0,1,0,4,1.0,2.0,2.0,2,21,46,124,4,31,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,0,1,1,1,3,1,1,0,1,0,0,0,1,0,2067,1385.667299530936,382.2577618941255,1,1,1,0,0,1,1,1,0,0,1,1.5714285714285714
1,40.80001,-73.93818,100.0,89.0,1.0,1.0,1,0,1,0,2,1.0,1.0,2.0,0,0,0,169,30,120,133,9,1,4.89,4.89,4.95,4.8,4.88,4.47,4.87,3.03,1,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1521,1399.0,101.0,0,0,1,0,1,1,1,1,0,0,0,2.0129310344827585
5,40.7173363,-73.98630849999999,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,112,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.368715083798883
3,40.74627,-73.98801,100.0,95.0,51.0,57.0,51,40,11,0,6,1.0,1.0,2.0,1,1,1,1,1,1125,56,2,0,4.57,4.59,4.59,4.48,4.73,4.84,4.54,1.22,0,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1635,1459.0,120.0,0,1,1,0,1,1,1,0,0,0,1,3.9859154929577465
1,40.64458,-73.99071,91.2799962938942,100.0,4.0,4.0,3,0,3,0,4,1.0,1.0,2.0,30,60,90,180,30,1125,17,0,0,4.41,4.76,4.53,4.76,4.59,4.53,4.71,0.27,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,2530,1982.0,1724.0,0,1,0,0,1,1,1,1,0,0,1,0.8947368421052632
3,40.7056,-74.00654,75.0,0.0,2.0,3.0,2,2,0,0,4,1.0,2.0,2.0,5,35,65,340,30,1125,1,1,0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0.11,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,1311,362.0,362.0,0,1,0,0,1,0,1,0,0,0,1,4.306976744186047
4,40.64923,-73.97971,90.0,69.0,1.0,1.0,1,0,1,0,6,1.0,2.0,3.0,1,3,13,213,2,28,77,31,4,4.99,5.0,5.0,4.96,5.0,4.96,4.92,2.52,1,1,1,0,1,2,1,1,0,1,1,0,0,0,0,999,997.0,84.0,0,0,0,0,1,1,0,1,0,0,1,2.7142857142857144
3,40.75823,-73.99056,75.0,93.0,2.0,2.0,1,1,0,0,4,1.0,1.0,1.0,4,11,11,211,30,200,68,4,0,4.53,4.65,4.53,4.71,4.51,4.81,4.63,0.77,0,1,1,0,1,2,3,1,0,1,0,1,0,0,0,2759,2740.0,147.0,0,1,0,0,1,1,1,0,0,0,1,3.134851138353765
0,40.76364,-73.99041,90.0,90.0,2.0,4.0,2,0,2,0,1,1.0,1.0,2.0,2,2,23,298,30,60,46,4,0,4.85,4.85,4.67,4.93,4.85,4.91,4.85,2.27,0,1,1,0,1,3,1,1,0,0,0,1,0,0,0,3195,686.0,231.0,0,0,1,0,0,0,1,0,0,0,1,3.134851138353765
4,40.72108,-73.95967,100.0,100.0,4.0,4.0,1,1,0,0,3,1.0,1.0,1.0,12,14,21,21,31,1125,286,9,0,4.88,4.93,4.89,4.83,4.94,4.95,4.72,2.43,1,1,1,0,1,3,3,1,1,1,1,0,0,0,0,4603,3617.0,366.0,0,1,0,0,1,0,0,1,0,1,1,2.7847358121330723
2,40.6312,-73.92639,91.2799962938942,78.69644493311343,2.0,6.0,2,1,1,0,4,1.0,0.0,1.0,30,60,90,180,30,60,41,1,0,4.63,4.73,4.66,4.71,4.51,4.66,4.59,0.7,0,1,1,0,1,0,3,1,0,0,1,0,0,0,0,2116,1828.0,446.0,0,0,0,0,0,0,1,0,0,0,1,1.9574468085106382
0,40.82299840671337,-73.93980885127793,95.0,69.0,259.0,294.0,216,2,213,1,1,1.0,1.0,1.0,0,2,30,30,30,730,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,2315,1385.667299530936,382.2577618941255,1,0,0,0,0,0,1,0,0,0,1,1.9365351629502572
0,40.71857166202159,-73.99307299336007,70.0,75.0,2.0,3.0,2,0,2,0,1,1.0,1.0,1.0,29,59,88,88,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,2,1,1,0,1,0,1,0,0,0,2525,1385.667299530936,382.2577618941255,1,0,0,0,0,1,1,0,0,0,1,3.368715083798883
3,40.61881,-74.0323824,100.0,100.0,52.0,55.0,52,50,2,0,2,1.0,0.0,1.0,5,35,65,339,1,29,7,7,1,4.71,5.0,4.71,5.0,5.0,4.86,4.71,2.84,0,1,1,1,1,3,3,1,0,1,1,0,0,0,0,847,154.0,85.0,0,1,1,0,0,0,1,0,0,0,0,2.7719298245614037
3,40.64024,-74.01755,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,28,58,88,268,30,30,10,1,0,4.9,5.0,5.0,5.0,4.9,4.7,4.9,0.56,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2676,614.0,434.0,0,1,0,1,1,1,1,1,0,0,1,1.768421052631579
4,40.66007,-73.75706,100.0,100.0,1.0,1.0,1,1,0,0,6,1.0,3.0,3.0,15,42,72,280,3,365,7,7,6,4.86,5.0,4.86,5.0,4.86,4.86,4.86,6.56,0,1,0,0,1,3,3,1,0,1,0,0,1,0,0,439,112.0,83.0,0,0,0,0,1,1,1,0,0,0,1,2.35
5,40.80233,-73.94515,100.0,100.0,4.0,4.0,1,1,0,0,6,2.0,3.0,3.0,2,4,12,230,30,180,192,51,5,4.72,4.84,4.61,4.86,4.86,4.65,4.65,1.88,1,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4969,3146.0,88.0,0,1,0,0,1,1,1,1,0,0,1,2.0129310344827585
1,40.7446,-73.90388,96.0,93.0,2.0,2.0,2,0,2,0,2,1.0,1.0,1.0,0,18,48,323,30,1125,98,8,1,4.6,4.66,4.72,4.6,4.57,4.82,4.68,1.19,0,0,1,0,1,3,1,1,0,1,0,0,1,0,0,2578,2553.0,99.0,0,1,0,0,1,1,1,1,0,0,1,1.1596638655462186
0,40.75857,-73.81008,10.0,0.0,3.0,5.0,3,0,3,0,2,1.0,1.0,1.0,12,28,58,333,30,1125,29,0,0,4.48,4.59,4.21,4.86,4.89,4.55,4.55,0.2,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,4382,4346.0,635.0,0,1,0,0,1,1,0,1,0,0,1,1.2580645161290323
0,40.74456,-73.95284,100.0,99.0,9.0,10.0,8,0,8,0,2,1.0,1.0,1.0,2,18,48,48,30,65,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.35,1,1,1,1,1,3,1,1,0,1,0,0,1,0,0,3507,253.0,152.0,0,0,1,0,0,0,1,0,0,0,1,2.362962962962963
4,40.67582,-73.77963,100.0,100.0,1.0,3.0,1,1,0,0,6,2.0,3.0,3.0,29,59,89,364,30,30,56,1,0,4.57,4.68,4.55,4.71,4.7,4.54,4.43,1.25,1,1,1,0,1,2,3,1,0,1,0,0,1,0,0,2270,1427.0,434.0,0,1,1,0,1,1,1,1,0,0,1,1.6390977443609023
3,40.71535,-73.9921,100.0,26.0,1.0,3.0,1,1,0,0,2,1.0,0.0,1.0,24,39,69,102,30,1125,11,0,0,4.82,4.82,4.82,4.64,4.91,4.91,4.55,0.15,0,1,1,0,1,1,3,1,0,1,0,1,0,0,0,5231,2277.0,1306.0,0,1,0,0,1,0,1,1,0,0,1,3.130841121495327
5,40.721354,-73.999346,91.2799962938942,78.69644493311343,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,24,54,81,102,1,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,220,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,0,4.25
1,40.65212,-73.73242,100.0,100.0,1.0,2.0,1,0,1,0,2,1.0,0.0,2.0,30,60,90,90,30,30,26,0,0,4.88,4.96,4.96,5.0,5.0,4.73,4.81,0.9,1,1,1,0,1,3,1,1,0,1,0,0,1,0,0,991,947.0,524.0,0,1,0,0,1,1,1,1,0,0,1,1.9411764705882353
4,40.76684,-73.98802,100.0,82.0,242.0,373.0,213,213,0,0,6,1.0,2.0,3.0,5,6,6,272,30,365,27,0,0,4.44,4.67,4.52,4.89,4.85,4.74,4.56,0.24,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,2540,3402.0,457.0,0,1,1,0,1,1,1,0,0,0,1,3.134851138353765
5,40.76945689443472,-73.92804680856578,100.0,100.0,2.0,2.0,2,2,0,0,10,0.0,3.0,4.0,13,32,59,239,1,365,5,5,5,4.8,4.8,4.6,5.0,5.0,5.0,4.6,5.0,0,1,0,1,1,3,3,1,0,1,0,0,1,0,0,180,100.0,83.0,0,1,1,0,0,0,1,0,0,0,1,1.6768292682926829
3,40.68927,-73.95439,100.0,61.0,1.0,3.0,1,0,1,0,2,1.0,1.0,2.0,8,25,55,330,2,30,280,13,0,4.62,4.69,4.57,4.83,4.76,4.53,4.6,1.78,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,4791,4786.0,141.0,0,1,0,0,1,1,1,1,0,0,1,1.8409785932721712
3,40.75217,-73.9393,100.0,78.69644493311343,1.0,2.0,1,1,0,0,3,1.0,1.0,1.0,1,1,1,32,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,1,3,1,0,1,0,0,1,0,0,3997,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,2.362962962962963
3,40.7976965,-73.9628205,100.0,69.0,12.0,27.0,12,12,0,0,4,1.0,3.0,1.0,30,60,90,364,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,3124,1385.667299530936,382.2577618941255,1,1,0,0,0,0,0,0,0,0,1,3.020408163265306
0,40.6941504,-73.9457867,92.0,73.0,14.0,20.0,14,0,14,0,2,2.0,1.0,1.0,14,44,74,254,30,365,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,0,1,3,1,1,0,0,1,0,0,0,0,396,1385.667299530936,382.2577618941255,1,1,1,0,0,0,1,0,0,0,1,1.8409785932721712
3,40.85931739999999,-73.9301783,91.2799962938942,78.69644493311343,1.0,1.0,1,1,0,0,2,1.0,2.0,2.0,30,60,90,365,30,1125,23,4,0,4.65,4.65,4.74,4.65,4.74,4.52,4.52,1.3,1,1,1,0,1,0,3,1,0,1,0,1,0,0,0,621,609.0,403.0,0,0,0,0,0,0,1,0,0,0,1,1.3846153846153846
5,40.7347326,-73.9896255,100.0,96.0,4494.0,4784.0,876,876,0,0,2,1.0,1.0,1.0,0,0,0,262,30,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,2.753623188405797
3,40.80564,-73.94864,0.0,0.0,1.0,6.0,1,1,0,0,3,1.0,1.0,1.0,28,58,88,363,30,1125,36,0,0,4.36,4.72,3.83,4.89,4.81,4.72,4.42,0.37,0,1,1,0,1,0,3,1,0,1,0,1,0,0,0,4031,2995.0,1788.0,0,1,0,0,0,0,1,0,0,0,1,1.9365351629502572
2,40.75193,-73.98437,94.0,96.0,114.0,905.0,43,12,0,0,16,4.0,4.0,8.0,0,0,0,0,1,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,0,1,1,1,3,3,1,0,0,0,1,0,0,0,675,1385.667299530936,382.2577618941255,1,1,0,0,0,0,1,0,1,0,0,3.9859154929577465
5,40.76152140000001,-73.99934859999996,100.0,96.0,4494.0,4784.0,876,876,0,0,4,2.0,2.0,2.0,0,0,0,191,31,1125,0,0,0,4.71744248380612,4.741474201474201,4.679155684610231,4.825063658700023,4.808426401608219,4.719873785323355,4.604910654456109,1.2494527585436677,0,1,1,1,1,3,3,1,1,1,0,1,0,0,0,2900,1385.667299530936,382.2577618941255,1,1,1,0,1,1,1,0,1,0,1,3.134851138353765
0,40.75342,-73.77207,100.0,78.69644493311343,3.0,3.0,3,0,3,0,1,1.0,1.0,1.0,28,58,88,178,30,60,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.12,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,2235,803.0,689.0,0,0,0,0,1,1,1,0,0,0,0,1.4545454545454546
1,40.72147,-73.9827,100.0,81.0,4.0,13.0,4,0,4,0,1,2.0,1.0,1.0,1,2,4,94,30,900,19,0,0,4.95,4.79,4.84,5.0,5.0,5.0,4.95,0.52,1,1,1,0,1,2,1,1,0,1,0,1,0,0,0,4327,1171.0,453.0,0,1,0,0,1,1,1,0,0,0,1,3.291512915129151
3,40.72811,-73.94769,100.0,100.0,1.0,1.0,1,0,1,0,2,1.0,1.0,1.0,4,10,39,39,2,30,147,43,3,4.94,4.98,4.8,4.93,4.99,4.94,4.93,4.32,1,1,1,0,1,3,1,1,0,1,1,0,0,0,0,3791,1100.0,100.0,0,0,0,0,1,1,0,1,0,0,1,3.1666666666666665
4,40.793553968916406,-73.9669217331542,92.0,86.0,95.0,126.0,91,91,0,0,5,1.0,2.0,2.0,0,3,33,308,30,730,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.45,0,1,1,0,1,3,3,1,0,1,0,1,0,0,0,4522,146.0,146.0,0,1,1,0,1,1,1,0,1,0,1,3.020408163265306
